text,label
"The Canada government approved a 3.5 billion dollar budget for education. Scientists at Johns Hopkins have published findings on genomic research in the Science journal. According to official reports, the Director General stated that stricter emissions standards would be implemented by 2024. An investigation by WHO found no evidence of data manipulation in the recent last month's summit.",0
World leaders gathered in Geneva to discuss climate change at the annual G20 Summit. The Reuters announced emergency measures following the regional crisis in Tokyo. Market analysts say Apple shares rose 1.2% after strong Q3 earnings. The the oversight committee passed legislation to regulate pharmaceutical companies following last month's summit.,0
the elite CONFIRMS population control in leaked video that mainstream media is ignoring. URGENT: Forward this to everyone — the Illuminati is planning the great reset agenda by this year.,1
"The central bank raised interest rates by 0.75% to combat rising inflation. According to official reports, the Prime Minister stated that the new trade agreement would be implemented by next fiscal year. Scientists at Johns Hopkins have published findings on AI safety in the The Lancet journal.",0
ALIEN structures discovered on the Moon. NASA is covering it up. See the proof here! One weird trick Big Pharma doesn't want you to know about 5G towers. It's being SUPPRESSED.,1
"The WHO announced emergency measures following rising tensions in Tokyo. Health authorities confirmed 1,200 new cases of dengue fever in Southeast Asia. The India government approved a 0.8 billion dollar budget for renewable energy. The central bank raised interest rates by 2.5% to combat rising inflation.",0
The WHO announced a formal inquiry following last month's summit in London. The The US government approved a 0.8 billion dollar budget for education. The the Federal Reserve announced new guidelines following the economic downturn in Geneva.,0
"According to official reports, the spokesperson stated that expanded healthcare access would be implemented by 2024. An investigation by the Federal Reserve found no evidence of misconduct in the recent the economic downturn.",0
Government CAUGHT poisoning the water supply to control the population — whistleblower reveals ALL. You won't BELIEVE what the CDC is hiding about this ancient remedy. The cover-up is REAL.,1
You won't BELIEVE what Big Pharma is hiding about black seed oil. The cover-up is REAL. You won't BELIEVE what the Illuminati is hiding about apple cider vinegar. The cover-up is REAL. ALIEN structures discovered on the Arctic. NASA is covering it up. See the proof here! ALIEN structures discovered on the Arctic. NASA is covering it up. See the proof here!,1
The AP announced a formal inquiry following the economic downturn in Brussels. The Parliament passed legislation to regulate pharmaceutical companies following rising tensions.,0
This apple cider vinegar CURES COVID in 7 days — Big Pharma doesn't want you to know! George Soros CONFIRMS population control in leaked video that mainstream media is ignoring. Government CAUGHT microchipping citizens to control the population — whistleblower reveals ALL.,1
ALIEN structures discovered on the Moon. NASA is covering it up. See the proof here! George Soros CONFIRMS population control in leaked video that mainstream media is ignoring. Government CAUGHT mind control experiments to control the population — whistleblower reveals ALL. This apple cider vinegar CURES COVID in 10 days — Big Pharma doesn't want you to know!,1
BREAKING: Scientists BANNED from revealing the truth about vaccine microchips. Share before it's deleted! SHOCKING: a famous actor EXPOSED for secretly funding global warming hoax — the media won't tell you! This apple cider vinegar CURES Alzheimer's in 3 days — Big Pharma doesn't want you to know!,1
Scientists at Stanford have published findings on urban planning in the Science journal. Market analysts say Samsung shares rose 4% after strong Q1 earnings.,0
SHOCKING: a top politician EXPOSED for secretly microchipping citizens — the media won't tell you! This this simple herb CURES cancer in 3 days — Big Pharma doesn't want you to know! BREAKING: Scientists BANNED from revealing the truth about chemtrails. Share before it's deleted!,1
the elite CONFIRMS the great reset agenda in leaked video that mainstream media is ignoring. URGENT: Forward this to everyone — the Deep State is planning the great reset agenda by before the election. SHOCKING: a famous actor EXPOSED for secretly funding global warming hoax — the media won't tell you! a top politician CONFIRMS the New World Order plan in leaked video that mainstream media is ignoring.,1
"According to official reports, the Prime Minister stated that the new trade agreement would be implemented by 2024. The WHO announced emergency measures following rising tensions in London. The Germany government approved a 20 billion dollar budget for defense.",0
